0289796-Nb2,16.624000549316406,16.41938018798828
0161406-Fe1,5.594200134277344,5.522616863250732
0116531-O14,3.138000011444092,3.36430025100708
0117270-O11,1.2961000204086304,1.4584999084472656
0289729-Ce1,15.280900001525879,15.087949752807617
0179730-Sr1,6.954100131988525,6.949916839599609
0178128-Mn1,5.758699893951416,5.559482574462891
0147283-O3,3.106100082397461,3.2624950408935547
0289952-O2,1.2091000080108643,1.1527671813964844
0144307-O3,5.892000198364258,5.876917839050293
0135701-O3,3.0088999271392822,3.0170207023620605
0185205-O1,2.6054000854492188,2.5110936164855957
0116531-Fe12,5.978499889373779,5.92953634262085
0153176-O17,3.351300001144409,3.3271477222442627
0136665-O1,2.3740999698638916,2.5756003856658936
0108321-Al1,12.586000442504883,12.208337783813477
0142004-O6,3.3138999938964844,3.403818368911743
0191339-O2,3.392199993133545,3.2750322818756104
0142004-Fe19,5.734000205993652,5.647339344024658
0126619-Mn1,4.273799896240234,4.593461990356445
0011764-O2,5.3668999671936035,5.398300647735596
0170164-Co2,4.624599933624268,4.973918437957764
0182299-Sr1,10.222100257873535,10.163726806640625
0188787-Y1,11.597299575805664,11.413433074951172
0116531-O19,3.4094998836517334,3.5260422229766846
0141559-Fe1,3.4144999980926514,3.2503364086151123
0188787-Fe1,5.165599822998047,5.211060047149658
0010541-O1,5.395999908447266,5.316279411315918
0108321-O1,5.8592000007629395,6.214732646942139
0108933-O1,6.296800136566162,6.415848731994629
0011233-Mn1,5.800000190734863,5.235528945922852
0108927-Y1,12.538299560546875,12.494939804077148
0109668-O1,4.572400093078613,4.485800266265869
0134600-O2,5.45959997177124,5.448609352111816
0011911-O2,3.7720000743865967,3.7754082679748535
0112035-Y1,13.112799644470215,13.222631454467773
0155205-O2,2.5041000843048096,2.504505157470703
0107702-O1,6.242599964141846,6.457355976104736
0136293-O2,2.8649001121520996,2.8940494060516357
0185027-Fe21,4.519999980926514,4.532042980194092
0115344-O3,0.2815000116825104,0.9922571182250977
0011562-Fe1,5.860899925231934,5.693685054779053
0142004-Fe13,5.800300121307373,5.41117000579834
0109684-O2,3.9611001014709473,3.7590463161468506
0169397-O2,2.4289000034332275,2.3562252521514893
0179730-O2,3.8756000995635986,3.703598737716675
0147283-Sr5,8.274399757385254,8.40860366821289
0145761-Mn1,2.9047000408172607,3.573091983795166
0009596-O1,6.986299991607666,7.141421794891357
0108933-Al2,13.069199562072754,13.296882629394531
0136334-O7,2.5752999782562256,2.513315200805664
0195961-O5,4.326900005340576,4.701112747192383
0143911-La2,12.991399765014648,13.16556167602539
0124785-Sr2,4.918900012969971,4.871492385864258
0136261-O1,2.753700017929077,2.614119291305542
0289774-Ca1,9.395099639892578,9.667815208435059
0185027-O18,2.879199981689453,3.198031187057495
0110854-O3,5.6118998527526855,5.727214336395264
0185027-Fe13,4.999899864196777,4.766522407531738
0108933-O7,6.248199939727783,6.29940128326416
0178128-O1,2.7216999530792236,2.3590288162231445
0289952-O1,1.347000002861023,1.3915953636169434
0009494-Mg1,9.542799949645996,9.51688289642334
0113386-O4,4.417200088500977,4.682872772216797
0185027-O45,3.620699882507324,3.6023921966552734
0142004-Fe7,5.229599952697754,5.566686630249023
0185027-Fe10,3.8032000064849854,4.358926773071289
0117270-O10,2.3703999519348145,2.211522340774536
0182299-Sr2,8.54170036315918,8.610588073730469
0111982-O2,6.620800018310547,6.765848636627197
0290243-O6,5.69320011138916,5.713351249694824
0142004-O15,3.5123000144958496,3.422703981399536
0111316-O3,4.263500213623047,4.357184886932373
0009572-O1,6.138500213623047,5.88079833984375
0195961-O7,4.702000141143799,4.773538112640381
0185027-O67,2.9131999015808105,2.9570465087890625
0171017-Co4,4.816999912261963,4.8263630867004395
0290296-O1,6.573500156402588,6.897737503051758
0149539-O1,5.049099922180176,5.039969444274902
0289796-O6,5.833600044250488,5.889951229095459
0113386-Al2,10.944499969482422,11.46345329284668
0167571-O3,3.1986000537872314,3.466852903366089
0170164-Mn1,7.384200096130371,7.388937950134277
0185027-O16,2.907599925994873,3.1948719024658203
0185027-O65,3.3624000549316406,3.31954288482666
0290243-Sr3,9.226400375366211,9.471481323242188
0146652-O1,2.6393001079559326,2.846858263015747
0185027-Ba24,6.5269999504089355,6.841213226318359
0126839-Sr1,9.178000450134277,9.426401138305664
0109092-O6,6.149199962615967,6.240832805633545
0167571-O22,3.4612998962402344,2.788159132003784
0289874-O1,6.451000213623047,6.522626876831055
0182355-Co1,1.8631999492645264,1.813857078552246
0178128-Mn3,5.239799976348877,5.076035499572754
0145761-Mn2,3.6087000370025635,3.7232537269592285
0153176-O4,3.11680006980896,3.2132930755615234
0009808-Fe1,6.990300178527832,6.784536838531494
0290062-O2,6.381499767303467,6.4828338623046875
0174238-La1,11.17870044708252,11.26566219329834
0289796-Ca2,10.413299560546875,10.515670776367188
0143474-O5,3.4574999809265137,3.5614089965820312
0112334-O2,6.237100124359131,6.110951900482178
0187243-Co1,6.927499771118164,6.749087333679199
0153176-O8,3.122999906539917,3.1555237770080566
0167571-Ba2,8.60949993133545,8.593685150146484
0185027-O32,3.696899890899658,3.6324901580810547
0012011-Ni1,4.496099948883057,4.484838485717773
0124785-O1,4.7266998291015625,4.755013942718506
0010576-Mn1,4.460400104522705,4.501997470855713
0185027-O26,3.0934998989105225,3.2405946254730225
0171017-Co3,5.1194000244140625,5.153718948364258
0290243-O13,5.684299945831299,5.703241348266602
0118499-Ca2,7.214200019836426,6.247480869293213
0289691-O1,5.894599914550781,5.982782363891602
0155087-Co2,4.7683000564575195,4.965190887451172
0290243-O11,5.811800003051758,5.815055847167969
0153176-O19,3.6933000087738037,3.410858631134033
0169661-O4,1.9507999420166016,2.2121143341064453
0153176-Fe4,4.046800136566162,3.7774455547332764
0109333-Ti1,15.234100341796875,14.986671447753906
0109668-O4,3.766700029373169,3.8083910942077637
0011580-O2,3.5181000232696533,3.7455639839172363
0289618-Mn1,8.328200340270996,8.18578052520752
0185205-O4,0.9750000238418579,2.6896326541900635
0162339-Sr3,7.13040018081665,7.3573150634765625
0194560-Ni1,5.131400108337402,3.896740198135376
0153176-O5,3.115000009536743,3.271970272064209
0185027-Ba23,6.63700008392334,6.826346397399902
icsd427481-O2,6.458799839019775,6.595953464508057
0108446-Al1,13.795599937438965,13.841978073120117
0111316-Sr1,8.34749984741211,8.25008487701416
0108321-O2,6.377799987792969,6.321049213409424
0162339-O11,2.396699905395508,3.1229472160339355
0193429-O1,1.773900032043457,1.362372875213623
0169441-O3,2.6558001041412354,2.365732431411743
0178128-O3,3.0485999584198,1.8129925727844238
0111982-Y1,13.205400466918945,13.198925018310547
icsd427481-O3,6.620299816131592,6.632306098937988
0108143-Al4,12.979599952697754,13.261392593383789
0134600-Mn1,2.203200101852417,2.211026668548584
0144940-O3,2.516900062561035,2.6311299800872803
0124041-Sr1,6.113500118255615,6.102329730987549
0009572-Mn1,6.025899887084961,5.8438191413879395
0108933-Al3,12.955699920654297,13.053120613098145
0193122-O1,2.7992000579833984,2.6983659267425537
0191339-Fe2,1.6302000284194946,1.3210501670837402
0191847-O1,3.3361001014709473,3.278106212615967
0162339-Fe6,4.63070011138916,4.5864458084106445
0185027-Ba20,6.627600193023682,6.807018280029297
0111085-La1,12.332200050354004,13.966796875
0116531-Fe11,6.283400058746338,6.080909252166748
0111479-Sr2,8.213000297546387,8.382177352905273
0110289-O3,3.544100046157837,4.055866241455078
0108933-Sr2,9.826399803161621,9.945905685424805
0185027-Fe12,4.0278000831604,4.1065473556518555
0134600-Ba1,3.6898000240325928,3.4480795860290527
0109333-O4,6.007800102233887,5.807723522186279
0185107-Ba3,8.396900177001953,8.705550193786621
0126839-O3,1.914199948310852,2.0361034870147705
0289796-Nb1,16.483999252319336,16.132720947265625
0009889-In2,9.032099723815918,9.209452629089355
0142004-O20,3.4179999828338623,3.33898663520813
0124785-Sr1,5.308300018310547,5.274013519287109
0111567-Ti4,14.998900413513184,14.90681266784668
0009944-In2,7.2399001121521,7.3423662185668945
0167571-Fe19,6.313000202178955,5.659514904022217
